URL,Version,Status,OIDs,Name,Title,Description,Uses,Used,Sources
http://hl7.org/fhir/ValueSet/condition-severity,4.0.1,draft,"2.16.840.1.113883.4.642.3.168",Condition/DiagnosisSeverity,Condition/Diagnosis Severity,"Preferred value set for Condition/Diagnosis severity grading.","StructureDefinition/space-emergency-condition,StructureDefinition/space-condition,StructureDefinition/decompression-sickness,StructureDefinition/microbial-contamination-condition","SCT"
http://hl7.org/fhir/ValueSet/condition-stage,4.0.1,draft,"2.16.840.1.113883.4.642.3.170",ConditionStage,Condition Stage,"Example value set for stages of cancer and other conditions.","StructureDefinition/space-emergency-condition,StructureDefinition/space-condition,StructureDefinition/decompression-sickness,StructureDefinition/microbial-contamination-condition,StructureDefinition/space-motion-sickness-condition","SCT"
http://hl7.org/fhir/ValueSet/condition-stage-type,4.0.1,draft,"2.16.840.1.113883.4.642.3.171",ConditionStageType,Condition Stage Type,"Example value set for the type of stages of cancer and other conditions","StructureDefinition/space-emergency-condition,StructureDefinition/space-condition,StructureDefinition/decompression-sickness,StructureDefinition/microbial-contamination-condition,StructureDefinition/space-motion-sickness-condition","SCT"
http://hl7.org/fhir/ValueSet/condition-ver-status,4.0.1,draft,"2.16.840.1.113883.4.642.3.166",ConditionVerificationStatus,ConditionVerificationStatus,"The verification status to support or decline the clinical status of the condition or diagnosis.","StructureDefinition/space-emergency-condition,StructureDefinition/space-condition,StructureDefinition/decompression-sickness,StructureDefinition/microbial-contamination-condition,StructureDefinition/space-motion-sickness-condition","THO"
http://hl7.org/fhir/ValueSet/consent-content-class,4.0.1,draft,"2.16.840.1.113883.4.642.3.747",ConsentContentClass,Consent Content Class,"This value set includes the FHIR resource types, along with some other important content class codes","StructureDefinition/space-insurance-contract","hl7.fhir.r4.core,Other"
http://hl7.org/fhir/ValueSet/contactentity-type,4.0.1,draft,"2.16.840.1.113883.4.642.3.416",ContactEntityType,Contact entity type,"This example value set defines a set of codes that can be used to indicate the purpose for which you would contact a contact party.","StructureDefinition/space-org,StructureDefinition/space-insurance","THO"
http://hl7.org/fhir/ValueSet/contract-action,4.0.1,draft,"2.16.840.1.113883.4.642.3.739",ContractActionCodes,Contract Action Codes,"This value set includes sample Contract Action codes.","StructureDefinition/space-insurance-contract","THO"
http://hl7.org/fhir/ValueSet/contract-actionstatus,4.0.1,draft,"2.16.840.1.113883.4.642.3.1303",ContractResourceActionStatusCodes,Contract Resource Action Status codes,"This value set contract specific codes for action status.","StructureDefinition/space-insurance-contract","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/contract-actorrole,4.0.1,draft,"2.16.840.1.113883.4.642.3.741",ContractActorRoleCodes,Contract Actor Role Codes,"This value set includes sample Contract Actor Role codes.","StructureDefinition/space-insurance-contract","THO"
http://hl7.org/fhir/ValueSet/contract-assetcontext,4.0.1,draft,"2.16.840.1.113883.4.642.3.1297",ContractResourceAssetContextCodes,Contract Resource Asset Context codes,"This value set contract specific codes for asset context.","StructureDefinition/space-insurance-contract","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/contract-assetscope,4.0.1,draft,"2.16.840.1.113883.4.642.3.1293",ContractResourceAssetScopeCodes,Contract Resource Asset Scope codes,"This value set contract specific codes for asset scope.","StructureDefinition/space-insurance-contract","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/contract-assetsubtype,4.0.1,draft,"2.16.840.1.113883.4.642.3.1301",ContractResourceAssetSub-TypeCodes,Contract Resource Asset Sub-Type codes,"This value set contract specific codes for asset subtype.","StructureDefinition/space-insurance-contract","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/contract-assettype,4.0.1,draft,"2.16.840.1.113883.4.642.3.1299",ContractResourceAssetTypeCodes,Contract Resource Asset Type codes,"This value set contract specific codes for asset type.","StructureDefinition/space-insurance-contract","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/contract-content-derivative,4.0.1,draft,"2.16.840.1.113883.4.642.3.745",ContractContentDerivationCodes,Contract Content Derivation Codes,"This is an example set of Content Derivative type codes, which represent the minimal content derived from the basal information source at a specific stage in its lifecycle, which is sufficient to manage that source information, for example, in a repository, registry, processes and workflows, for making access control decisions, and providing query responses.","StructureDefinition/space-insurance-contract","THO"
http://hl7.org/fhir/ValueSet/contract-decision-mode,4.0.1,draft,"2.16.840.1.113883.4.642.3.1291",ContractResourceDecisionModeCodes,Contract Resource Decision Mode codes,"This value set contract specific codes for decision modes.","StructureDefinition/space-insurance-contract","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/contract-definition-subtype,4.0.1,draft,"2.16.840.1.113883.4.642.3.1212",ContractResourceDefinitionSubtypeCodes,Contract Resource Definition Subtype codes,"This value set contract specific codes for status.","StructureDefinition/space-insurance-contract","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/contract-definition-type,4.0.1,draft,"2.16.840.1.113883.4.642.3.1210",ContractResourceDefinitionTypeCodes,Contract Resource Definition Type codes,"This value set contract specific codes for status.","StructureDefinition/space-insurance-contract","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/contract-expiration-type,4.0.1,draft,"2.16.840.1.113883.4.642.3.1214",ContractResourceExpirationTypeCodes,Contract Resource Expiration Type codes,"This value set contract specific codes for status.","StructureDefinition/space-insurance-contract","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/contract-legalstate,4.0.1,draft,"2.16.840.1.113883.4.642.3.1206",ContractResourceLegalStateCodes,Contract Resource Legal State codes,"This value set contract specific codes for status.","StructureDefinition/space-insurance-contract","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/contract-party-role,4.0.1,draft,"2.16.840.1.113883.4.642.3.1224",ContractResourcePartyRoleCodes,Contract Resource Party Role codes,"This value set contract specific codes for offer party participation.","StructureDefinition/space-insurance-contract","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/contract-publicationstatus,4.0.1,draft,"2.16.840.1.113883.4.642.3.1208",ContractResourcePublicationStatusCodes,Contract Resource Publication Status codes,"This value set contract specific codes for status.","StructureDefinition/space-insurance-contract","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/contract-scope,4.0.1,draft,"2.16.840.1.113883.4.642.3.1216",ContractResourceScopeCodes,Contract Resource Scope codes,"This value set contract specific codes for scope.","StructureDefinition/space-insurance-contract","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/contract-security-category,4.0.1,draft,"2.16.840.1.113883.4.642.3.1220",ContractResourceScopeCodes,Contract Resource Scope codes,"This value set contract specific codes for security category.","StructureDefinition/space-insurance-contract","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/contract-security-classification,4.0.1,draft,"2.16.840.1.113883.4.642.3.1218",ContractResourceScopeCodes,Contract Resource Scope codes,"This value set contract specific codes for security classification.","StructureDefinition/space-insurance-contract","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/contract-security-control,4.0.1,draft,"2.16.840.1.113883.4.642.3.1222",ContractResourceSecurityControlCodes,Contract Resource Security Control codes,"This value set contract specific codes for security control.","StructureDefinition/space-insurance-contract","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/contract-signer-type,4.0.1,draft,"2.16.840.1.113883.4.642.3.737",ContractSignerTypeCodes,Contract Signer Type Codes,"This value set includes sample Contract Signer Type codes.","StructureDefinition/space-insurance-contract","THO"
http://hl7.org/fhir/ValueSet/contract-status,4.0.1,draft,"2.16.840.1.113883.4.642.3.743",ContractResourceStatusCodes,Contract Resource Status Codes,"This value set contract specific codes for status.","StructureDefinition/space-insurance-contract","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/contract-subtype,4.0.1,draft,"2.16.840.1.113883.4.642.3.731",ContractSubtypeCodes,Contract Subtype Codes,"This value set includes sample Contract Subtype codes.","StructureDefinition/space-insurance-contract","THO"
http://hl7.org/fhir/ValueSet/contract-term-subtype,4.0.1,draft,"2.16.840.1.113883.4.642.3.735",ContractTermSubtypeCodes,Contract Term Subtype Codes,"This value set includes sample Contract Term SubType codes.","StructureDefinition/space-insurance-contract","THO"
http://hl7.org/fhir/ValueSet/contract-term-type,4.0.1,draft,"2.16.840.1.113883.4.642.3.733",ContractTermTypeCodes,Contract Term Type Codes,"This value set includes sample Contract Term Type codes.","StructureDefinition/space-insurance-contract","THO"
http://hl7.org/fhir/ValueSet/contract-type,4.0.1,draft,"2.16.840.1.113883.4.642.3.729",ContractTypeCodes,Contract Type Codes,"This value set includes sample Contract Type codes.","StructureDefinition/space-insurance-contract","THO"
http://hl7.org/fhir/ValueSet/data-absent-reason,4.0.1,active,"2.16.840.1.113883.4.642.3.5",DataAbsentReason,DataAbsentReason,"Used to specify why the normally expected content of the data element is missing.","StructureDefinition/multi-omics-observation,StructureDefinition/habitat-environmental-observation,StructureDefinition/spaceflight-anemia-panel,StructureDefinition/internal-jugular-vein-flow-observation,StructureDefinition/behavioral-health-state,StructureDefinition/circadian-rhythm-assessment,StructureDefinition/flow-directionality-index-observation,StructureDefinition/space-exercise-activity-group,StructureDefinition/cumulative-stress-burden,StructureDefinition/space-exercise-activity-measure,StructureDefinition/internal-jugular-vein-pressure-observation,StructureDefinition/suit-redundancy-assessment,StructureDefinition/bliss-resource-output,StructureDefinition/standard-measures-observation,StructureDefinition/actigraphy-observation,StructureDefinition/internal-jugular-vein-area-observation,StructureDefinition/space-nutrition-intake,StructureDefinition/barotrauma-assessment,StructureDefinition/hydration-status-observation,StructureDefinition/bone-density-observation,StructureDefinition/archer-actigraphy-observation,StructureDefinition/space-body-temperature,StructureDefinition/space-evs-minutes-per-week,StructureDefinition/isru-production-log,StructureDefinition/advanced-dive-profile,StructureDefinition/regulatory-compliance-assessment,StructureDefinition/dive-profile,StructureDefinition/antioxidant-biomarker-panel,StructureDefinition/astrodynamics-observation,StructureDefinition/space-cgm-observation,StructureDefinition/space-sleep-study,StructureDefinition/artemis-radiation-exposure,StructureDefinition/calorie-deficit-assessment,StructureDefinition/environmental-monitoring,StructureDefinition/cumulative-radiation-dose,StructureDefinition/sans-assessment,StructureDefinition/microbial-viability-assay,StructureDefinition/space-radiation-exposure,StructureDefinition/immune-biomarker-panel,StructureDefinition/space-ecg-observation,StructureDefinition/communication-session-assessment,StructureDefinition/bfrt-outcome-observation,StructureDefinition/space-joint-health-assessment","THO"
http://hl7.org/fhir/ValueSet/days-of-week,4.0.1,active,"2.16.840.1.113883.4.642.3.512",DaysOfWeek,DaysOfWeek,"The days of the week.","StructureDefinition/space-vehicle,StructureDefinition/neutral-buoyancy-facility,StructureDefinition/space-location,StructureDefinition/hyperbaric-chamber,StructureDefinition/habitat-location","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/definition-topic,4.0.1,draft,"2.16.840.1.113883.4.642.3.794",DefinitionTopic,DefinitionTopic,"High-level categorization of the definition, used for searching, sorting, and filtering.","StructureDefinition/mission-plan,StructureDefinition/mission-timeline-plan,StructureDefinition/bfrt-activity-definition","THO"
http://hl7.org/fhir/ValueSet/device-action,4.0.1,draft,"2.16.840.1.113883.4.642.3.425",ProcedureDeviceActionCodes,Procedure Device Action Codes,"Example codes indicating the change that happened to the device during the procedure.  Note that these are in no way complete and might not even be appropriate for some uses.","StructureDefinition/space-transfusion-procedure,StructureDefinition/emergency-evacuation-procedure,StructureDefinition/bfrt-procedure,StructureDefinition/decompression-protocol,StructureDefinition/mars-eva-procedure,StructureDefinition/lower-body-negative-pressure-procedure,StructureDefinition/psychological-countermeasure-activity,StructureDefinition/enhanced-hyperbaric-treatment,StructureDefinition/neutral-buoyancy-session,StructureDefinition/hyperbaric-treatment,StructureDefinition/parabolic-flight-exposure,StructureDefinition/space-surgical-procedure,StructureDefinition/biomanufacturing-procedure,StructureDefinition/sterilization-procedure,StructureDefinition/underwater-emergency-response,StructureDefinition/dive-medical-clearance,StructureDefinition/space-exercise-session,StructureDefinition/eva-procedure,StructureDefinition/space-procedure,StructureDefinition/underwater-eva-simulation","SCT"
http://hl7.org/fhir/ValueSet/device-kind,4.0.1,draft,"2.16.840.1.113883.4.642.3.208",FHIRDeviceTypes,FHIR Device Types,"Codes used to identify medical devices. Includes concepts from SNOMED CT (http://www.snomed.org/) where concept is-a 49062001 (Device)  and is provided as a suggestive example.","StructureDefinition/space-transfusion-procedure,StructureDefinition/emergency-evacuation-procedure,StructureDefinition/bfrt-procedure,StructureDefinition/decompression-protocol,StructureDefinition/mars-eva-procedure,StructureDefinition/lower-body-negative-pressure-procedure,StructureDefinition/psychological-countermeasure-activity,StructureDefinition/enhanced-hyperbaric-treatment,StructureDefinition/neutral-buoyancy-session,StructureDefinition/hyperbaric-treatment,StructureDefinition/parabolic-flight-exposure,StructureDefinition/space-surgical-procedure,StructureDefinition/xevas-suit-definition,StructureDefinition/biomanufacturing-procedure,StructureDefinition/sterilization-procedure,StructureDefinition/underwater-emergency-response,StructureDefinition/dive-medical-clearance,StructureDefinition/space-exercise-session,StructureDefinition/eva-procedure,StructureDefinition/space-procedure,StructureDefinition/underwater-eva-simulation","SCT"
